var_negocio_1,marg_cont,tipo_contacto_otro,var_negocio_5,ratio_ingresos_deuda,tipo_contacto_telefono_fijo,vlr_ingresos,ingresos_per_capita,target,nro_contactos,var_negocio_3,var_negocio_4,dias_ultima_camp,mes_contacto_may,buro_max_deuda,ratio_deuda_creditos,mes_contacto_mar,mes_contacto_sep,edad,var_negocio_2,mes_contacto_oct
1.4,56281.499630492086,1,5228,0.27354648426224315,0,2814074.9815246044,97037.06832843463,0,0,-42.7,5,999,0,10287373.969050216,2571843.492262554,0,0,29,93918,0
1.4,11025.026094639998,1,5228,0.039763154056907515,0,551251.3047319999,10808.849112392154,0,0,-42.7,5,999,0,13863369.690016791,2310561.6150027984,0,0,51,93918,0
1.4,51225.12517024236,1,5228,0.7816244159140258,0,2561256.258512118,44159.59066400203,0,0,-42.7,5,999,0,3276837.578719958,819209.3946799895,0,0,58,93918,0
1.4,21332.208666276936,1,5228,0.14949804962966842,0,1066610.4333138468,22221.050694038477,0,0,-42.7,5,999,0,7134611.026404817,1783652.7566012042,0,0,48,93918,0
1.4,162659.7401032793,1,5228,0.19907886246068385,0,3253194.8020655857,98581.66066865412,0,0,-42.7,5,999,0,16341236.64288096,3268247.328576192,0,0,33,93918,0
1.4,22696.94773603573,0,5228,0.16106270608765594,1,1134847.3868017867,28371.18467004467,0,0,-42.7,5,999,0,7045997.266332799,1409199.4532665596,0,0,40,93918,0
1.4,13190.140289866173,1,5228,0.04265323341471845,0,659507.0144933086,19397.265132156135,0,0,-42.7,5,999,0,15462063.756829534,3865515.9392073834,0,0,34,93918,0
1.4,43744.76900790577,1,5228,0.11293915002607083,0,2187238.4503952884,64330.54265868495,0,0,-42.7,5,999,0,19366521.26291359,3227753.5438189316,0,0,34,93918,0
1.4,21284.20540752728,0,5228,0.3059641054123837,1,1064210.270376364,23135.005877747044,0,0,-42.7,5,999,0,3478219.34518104,1159406.44839368,0,0,46,93918,0
1.4,13171.00971741983,1,5228,0.0354261758012655,0,658550.4858709915,11973.64519765439,0,0,-42.7,5,999,0,18589375.538735587,18589375.538735587,0,0,55,93918,0
1.4,20443.202985924177,1,5228,0.4078594158166786,0,1022160.1492962088,27625.949980978614,1,0,-42.7,5,999,0,2506158.028127126,2506158.028127126,0,0,37,93918,0
1.4,29107.86935633997,1,5228,2.189043729414967,0,1455393.4678169985,42805.69022991172,0,0,-42.7,5,999,0,664853.5377618792,332426.7688809396,0,0,34,93918,0
1.4,56843.60262489708,1,5228,0.1520237613838401,0,2842180.131244854,76815.67922283389,0,0,-42.7,5,999,0,18695630.902518727,6231876.967506242,0,0,37,93918,0
1.4,10000.0,1,5228,0.032258458641443735,0,500000.0,10416.666666666666,0,0,-42.7,5,999,0,15499810.625100045,1937476.3281375056,0,0,48,93918,0
1.4,30461.61317900841,1,5228,1.0574116165612542,0,1523080.6589504206,63461.69412293419,0,0,-42.7,5,999,0,1440385.7826941046,720192.8913470523,0,0,24,93918,0
1.4,42498.07189308087,1,5228,0.08597437434122827,0,1502287.936143504,44184.93929833835,0,0,-42.7,5,999,0,17473671.05203922,2184208.8815049026,0,0,34,93918,0
1.4,33868.97149983593,1,5228,0.1476721140863751,0,1693448.5749917962,39382.52499980921,0,0,-42.7,5,999,0,11467626.00013486,1911271.0000224765,0,0,43,93918,0
1.4,56197.30338867068,1,5228,0.20744506191871215,0,2809865.169433534,72047.82485727011,0,0,-42.7,5,999,0,13545105.115756318,4515035.038585439,0,0,39,93918,0
1.4,28513.09340482952,1,5228,0.07392218316386066,0,1425654.6702414758,39601.51861781877,0,0,-42.7,5,999,0,19285884.280247487,2142876.0311386096,0,0,36,93918,0
1.4,26308.9711562811,1,5228,0.2243013566986593,0,1315448.557814055,25297.087650270285,0,0,-42.7,5,999,0,5864648.244554811,837806.8920792587,0,0,52,93918,0
1.4,41846.59094026687,1,5228,0.10942844959773887,0,2092329.5470133435,40237.10667333353,0,0,-42.7,5,999,0,19120526.28639799,3824105.257279598,0,0,52,93918,0
1.4,31986.27629902699,1,5228,0.16784920321418403,0,1599313.8149513495,35540.30699891888,0,0,-42.7,5,999,0,9528277.670228465,1905655.534045693,0,0,45,93918,0
1.4,22191.82523439058,1,5228,0.15861268592582886,0,1109591.261719529,25217.983220898386,1,0,-42.7,5,999,0,6995602.244819188,999371.7492598839,0,0,44,93918,0
1.4,40322.88079172759,0,5228,0.695601198183174,1,2016144.03958638,33602.400659773,0,0,-42.7,5,999,0,2898419.446160104,322046.60512890044,0,0,60,93918,0
1.4,16949.4341356671,1,5228,0.04315499266182618,0,847471.7067833549,23540.88074398208,0,0,-42.7,5,999,0,19637860.06000198,2805408.5800002827,0,0,36,93918,0
1.4,17776.45695961346,1,5228,0.054656766375878144,0,888822.847980673,28671.704773570094,0,0,-42.7,5,999,0,16261899.613090543,1806877.734787838,0,0,31,93918,0
1.4,19440.119564687728,1,5228,0.14228251886643256,0,972005.9782343864,24923.230211138114,0,0,-42.7,5,999,0,6831520.737602735,759057.8597336372,0,0,39,93918,0
1.4,57061.38320332814,1,5228,0.30354811885447075,0,2853069.160166407,86456.64121716385,0,0,-42.7,5,999,0,9399067.17568639,1342723.8822409126,0,0,33,93918,0
1.4,10000.0,1,5228,0.04907705724036752,0,500000.0,21739.130434782608,0,0,-42.7,5,999,0,10188059.922809172,10188059.922809172,0,0,23,93918,0
1.4,37911.97669525885,0,5228,0.18604374968937254,1,1895598.8347629425,61148.34950848202,0,0,-42.7,5,999,0,10188994.996757075,2547248.749189269,0,0,31,93918,0
1.4,30685.436284004445,0,5228,0.22054287275813186,1,1534271.8142002225,26004.607020342755,0,0,-42.7,5,999,0,6956796.177597858,1159466.029599643,0,0,59,93918,0
1.4,10000.0,1,5228,0.262339955759146,0,500000.0,10204.081632653062,0,0,-42.7,5,999,0,1905923.9319955115,238240.49149943894,0,0,49,93918,0
1.4,36194.53558272005,1,5228,0.3215019378703395,0,1809726.7791360023,50270.188309333396,0,0,-42.7,5,999,0,5628976.270326116,625441.8078140129,0,0,36,93918,0
1.4,39515.03983663064,1,5228,0.14762579207392668,0,1975751.991831532,47041.71409122695,0,0,-42.7,5,999,0,13383514.926999567,13383514.926999567,0,0,42,93918,0
1.4,41792.784627148,1,5228,0.18908200634175198,0,2089639.2313574,52240.980783935,0,0,-42.7,5,999,0,11051497.02918071,1841916.1715301182,0,0,40,93918,0
1.4,10000.0,1,5228,0.030360764624024244,0,500000.0,20000.0,0,0,-42.7,5,999,0,16468623.441860018,8234311.720930009,0,0,25,93918,0
1.4,57327.78823708877,1,5228,0.1774199361240818,0,2866389.4118544385,114655.57647417753,0,0,-42.7,5,999,0,16155960.116284665,8077980.058142332,0,0,25,93918,0
1.4,15245.265906303182,1,5228,0.039586644767729766,0,762263.2953151591,20601.71068419349,0,0,-42.7,5,999,0,19255567.118346456,4813891.779586614,0,0,37,93918,0
1.4,43731.35493506352,1,5228,0.610704535134153,0,2186567.746753176,87462.70987012704,0,0,-42.7,5,999,0,3580402.012689908,895100.503172477,0,0,25,93918,0
1.4,44821.47561364573,1,5228,0.5304000491884633,0,2241073.7806822862,43097.57270542858,0,0,-42.7,5,999,0,4225251.834179188,1408417.2780597294,0,0,52,93918,0
1.4,12466.058287614142,0,5228,0.038067010254405675,1,623302.9143807071,18887.96710244567,0,0,-42.7,5,999,0,16373834.199615644,2046729.2749519555,0,0,33,93918,0
1.4,43209.19904703101,0,5228,0.2373052478087368,1,2160459.9523515506,44091.01943574593,0,0,-42.7,5,999,0,9104138.9615321,4552069.48076605,0,0,49,93918,0
1.4,22290.135181752838,1,5228,0.10881602997051247,0,1114506.7590876415,18889.945069282057,0,0,-42.7,5,999,0,10242119.285087466,1280264.9106359333,0,0,59,93918,0
1.4,10000.0,1,5228,0.027006129632452015,0,500000.0,14705.882352941177,0,0,-42.7,5,999,0,18514315.33525534,3085719.2225425565,0,0,34,93918,0
1.4,53354.83851055558,1,5228,0.1478711742468036,0,2667741.925527779,68403.63911609689,0,0,-42.7,5,999,0,18040986.954463474,2004554.1060514972,0,0,39,93918,0
1.4,14499.100739675205,1,5228,0.23780884558828594,0,724955.0369837602,23385.646354314846,0,0,-42.7,5,999,0,3048478.012625575,609695.602525115,0,0,31,93918,0
1.4,12910.130745238916,1,5228,0.354918727587148,0,1502287.936143504,34936.92874752335,0,0,-42.7,5,999,0,4232766.037330693,705461.0062217821,0,0,43,93918,0
1.4,21938.68263926556,1,5228,0.5554680096062603,0,1502287.936143504,27820.146965620443,0,0,-42.7,5,999,0,2704544.474502484,2704544.474502484,0,0,54,93918,0
1.4,35444.734506547764,1,5228,0.14222052101463237,0,1772236.7253273882,53704.14319173904,0,0,-42.7,5,999,0,12461188.53090864,2492237.7061817283,0,0,33,93918,0
1.4,28854.591783557957,1,5228,0.600155788468257,0,1442729.5891778977,30696.37423782761,0,0,-42.7,5,999,0,2403925.142270298,801308.3807567661,0,0,47,93918,0
1.4,40961.33849414341,1,5228,0.4605626309859793,0,2048066.9247071703,58516.1978487763,0,0,-42.7,5,999,0,4446880.37395183,4446880.37395183,0,0,35,93918,0
1.4,10000.0,0,5228,0.07441846888498325,1,500000.0,13513.513513513513,0,0,-42.7,5,999,0,6718762.257427926,1679690.5643569815,0,0,37,93918,0
1.4,15152.272591385308,1,5228,0.10586458862122636,0,757613.6295692654,22957.988774826226,0,0,-42.7,5,999,0,7156440.500420177,1192740.083403363,0,0,33,93918,0
1.4,27680.05855356933,1,5228,1.7691019528254697,0,1384002.9276784663,49428.675988516654,0,0,-42.7,5,999,0,782319.4844525757,97789.93555657196,0,0,28,93918,0
1.4,169894.36463293526,1,5228,0.9176332749207701,0,3397887.2926587053,94385.75812940848,0,0,-42.7,5,999,0,3702881.516531846,3702881.516531846,0,0,36,93918,0
1.4,27723.74923172484,1,5228,0.0868310346667981,0,1386187.4615862418,35543.268245801075,0,0,-42.7,5,999,0,15964193.757514711,5321397.919171571,0,0,39,93918,0
1.4,51704.44527323263,1,5228,0.1633961286031292,0,2585222.2636616314,83394.26656973004,0,0,-42.7,5,999,0,15821808.544441376,1757978.727160153,0,0,31,93918,0
1.4,30771.10337568636,0,5228,0.11694786790043796,1,1502287.936143504,40602.376652527135,0,0,-42.7,5,999,0,12845791.574605338,4281930.524868446,0,0,37,93918,0
1.4,20326.82725124863,1,5228,0.08599757489458038,0,1016341.3625624316,22094.37744700938,0,0,-42.7,5,999,0,11818256.082317527,2954564.020579382,0,0,46,93918,0
1.4,25065.511517711187,1,5228,0.09237577510705508,0,1253275.5758855594,32135.271176552807,0,0,-42.7,5,999,0,13567145.438651286,1695893.1798314108,0,0,39,93918,0
1.4,26631.60575942238,1,5228,0.06877216092830732,0,1331580.287971119,25607.313230213826,0,0,-42.7,5,999,0,19362199.325963408,9681099.662981704,0,0,52,93918,0
1.4,42072.91477921478,1,5228,0.2660399996423966,0,2103645.7389607388,75130.20496288352,0,0,-42.7,5,999,0,7907253.577613891,878583.7308459879,0,0,28,93918,0
1.4,57492.225351531095,1,5228,0.14486587413637292,0,2874611.267576555,75647.66493622512,0,0,-42.7,5,999,0,19843260.42771448,2834751.4896734967,0,0,38,93918,0
1.4,37193.61695372642,1,5228,0.15307702469090897,0,1859680.847686321,36464.33034679061,0,0,-42.7,5,999,0,12148660.789830238,1735522.9699757483,0,0,51,93918,0
1.4,53741.55357483511,1,5228,0.14283136854613115,0,2687077.6787417554,63978.0399700418,0,0,-42.7,5,999,0,18812937.984794937,2687562.56925642,0,0,42,93918,0
1.4,10704.20524740629,1,5228,0.15774924914850388,0,535210.2623703144,17264.84717323595,0,0,-42.7,5,999,0,3392791.187655491,1696395.5938277454,0,0,31,93918,0
1.4,21707.38982371939,1,5228,0.06530742687349649,0,1085369.4911859694,25241.150957813243,0,0,-42.7,5,999,0,16619388.378114795,1846598.7086794218,0,0,43,93918,0
1.4,15513.949315846665,0,5228,0.04029735284421178,1,775697.4657923332,19889.678610059826,0,0,-42.7,5,999,0,19249340.491201837,4812335.122800459,0,0,39,93918,0
1.4,36288.89181749705,1,5228,0.1371483220486674,0,1814444.5908748528,69786.33041826358,0,0,-42.7,5,999,0,13229797.957214477,2645959.591442895,0,0,26,93918,0
1.4,22820.832296411725,1,5228,0.24125100368007069,0,1141041.6148205863,32601.188994873894,0,0,-42.7,5,999,0,4729686.498356507,675669.4997652153,0,0,35,93918,0
1.4,44595.45874068391,1,5228,1.155874068211623,0,2229772.9370341958,71928.1592591676,0,0,-42.7,5,999,0,1929079.4718529475,1929079.4718529475,0,0,31,93918,0
1.4,11379.96576735117,1,5228,0.0741413439040206,0,568998.2883675585,19620.630633364086,0,0,-42.7,5,999,0,7674507.34510765,1279084.5575179418,0,0,29,93918,0
1.4,30860.61946642563,1,5228,0.16067854244385985,0,1543030.9733212814,44086.599237750896,0,0,-42.7,5,999,0,9603217.392019892,4801608.696009946,0,0,35,93918,0
1.4,43737.158220245125,1,5228,0.34275084757269886,0,2186857.911012256,66268.42154582594,0,0,-42.7,5,999,0,6380313.649110422,2126771.2163701407,0,0,33,93918,0
1.4,10000.0,1,5228,0.07916740648290611,0,500000.0,10000.0,0,0,-42.7,5,999,0,6315730.452884804,902247.207554972,0,0,50,93918,0
1.4,181081.56536651016,1,5228,0.6119002070371758,0,3621631.3073302032,75450.6522360459,0,0,-42.7,5,999,0,5918663.314180203,657629.2571311337,0,0,48,93918,0
1.4,24336.962302402488,1,5228,0.11984731344412997,0,1216848.1151201243,46801.85058154324,0,0,-42.7,5,999,0,10153319.921413096,10153319.921413096,0,0,26,93918,0
1.4,10000.0,1,5228,0.06484247396722898,0,500000.0,12820.51282051282,0,0,-42.7,5,999,0,7710995.114910285,3855497.5574551425,0,0,39,93918,0
1.4,33161.87797153572,1,5228,0.8582946799032249,0,1658093.898576786,47374.111387908175,0,0,-42.7,5,999,0,1931846.8789340984,386369.37578681967,0,0,35,93918,0
1.4,30668.86935946302,1,5228,0.07975067347142534,0,1533443.467973151,42595.65188814308,0,0,-42.7,5,999,0,19227968.88383123,2746852.6976901754,0,0,36,93918,0
1.4,28362.11240855014,0,5228,0.08385372642355716,1,1418105.620427507,32229.67319153425,0,0,-42.7,5,999,0,16911658.919777192,8455829.459888596,0,0,44,93918,0
1.4,49823.82225853333,0,5228,0.34300683266316895,1,2491191.112926666,51899.814852638876,0,0,-42.7,5,999,0,7262803.173874392,3631401.586937196,0,0,48,93918,0
1.4,44948.899428541125,1,5228,0.2401293283742779,0,2247444.971427056,56186.1242856764,0,0,-42.7,5,999,0,9359310.612504913,3119770.2041683043,0,0,40,93918,0
1.4,35957.523820476905,1,5228,0.08318977777623952,0,1502287.936143504,40602.376652527135,0,0,-42.7,5,999,0,18058564.120513663,4514641.030128416,0,0,37,93918,0
1.4,39003.11267893295,1,5228,0.11976010023444948,0,1950155.633946648,46432.276998729714,0,0,-42.7,5,999,0,16283851.049964951,1809316.7833294391,0,0,42,93918,0
1.4,27912.83101123827,1,5228,0.15902500272643055,0,1395641.5505619135,38767.82084894204,0,0,-42.7,5,999,0,8776239.75245468,975137.7502727421,0,0,36,93918,0
1.4,163774.54246200243,1,5228,1.1052237050620017,0,3275490.8492400483,79890.0207131719,0,0,-42.7,5,999,0,2963645.12834648,493940.8547244133,0,0,41,93918,0
1.4,10000.0,1,5228,0.027118244370507673,0,500000.0,9615.384615384615,0,0,-42.7,5,999,0,18437771.75132225,2304721.4689152814,0,0,52,93918,0
1.4,32793.03348431793,1,5228,0.0909546125333183,0,1639651.6742158963,32793.03348431792,0,0,-42.7,5,999,0,18027141.54397901,18027141.54397901,0,0,50,93918,0
1.4,31300.4926237756,1,5228,0.566476299134988,0,1502287.936143504,60091.51744574016,0,0,-42.7,5,999,0,2651987.273673241,530397.4547346482,0,0,25,93918,0
1.4,46265.608121291865,0,5228,0.1984287354730784,1,2313280.406064593,57832.01015161482,0,0,-42.7,5,999,0,11657990.968643976,2914497.742160994,0,0,40,93918,0
1.4,13122.922451502016,0,5228,0.03287205222092172,1,656146.1225751007,11929.929501365468,0,0,-42.7,5,999,0,19960607.210203037,2851515.315743291,0,0,55,93918,0
1.4,10000.0,1,5228,0.23882855920434426,0,500000.0,13513.513513513513,0,0,-42.7,5,999,0,2093551.9674269552,1046775.9837134776,0,0,37,93918,0
1.4,33136.46032196387,1,5228,0.7334263165568863,0,1656823.0160981931,53445.903745103,0,0,-42.7,5,999,0,2259017.6800257834,322716.8114322548,0,0,31,93918,0
1.4,35624.609844372084,1,5228,0.3099704442421859,0,1781230.492218604,71249.21968874417,0,0,-42.7,5,999,0,5746452.6870403625,2873226.3435201813,0,0,25,93918,0
1.4,59791.98818895298,1,5228,1.546479048099213,0,2989599.409447649,49826.65682412749,0,0,-42.7,5,999,0,1933165.155468601,966582.5777343005,0,0,60,93918,0
1.4,10000.0,1,5228,0.037488453619363815,0,500000.0,17857.14285714286,0,0,-42.7,5,999,0,13337439.977565153,13337439.977565153,0,0,28,93918,0
1.4,53093.8753343344,1,5228,0.31172666177588654,0,2654693.76671672,88489.79222389068,0,0,-42.7,5,999,0,8516094.682415364,1419349.113735894,0,0,30,93918,0
1.4,193370.7182013561,1,5228,0.38355746593186274,0,3867414.3640271216,87895.78100061639,0,0,-42.7,5,999,0,10083011.562898766,1260376.4453623458,0,0,44,93918,0
1.4,22444.702249550457,1,5228,0.0715935713769212,0,1122235.1124775228,36201.13266056525,0,0,-42.7,5,999,0,15675082.146262158,1741675.7940291287,0,0,31,93918,0
1.4,10000.0,1,5228,0.08684789714074075,0,500000.0,19230.76923076923,0,0,-42.7,5,999,0,5757191.785423757,1919063.9284745855,0,0,26,93918,0
1.4,21860.51267253258,1,5228,0.7993376961523464,0,1093025.633626629,33121.98889777663,0,0,-42.7,5,999,0,1367414.0965551415,227902.34942585693,0,0,33,93918,0
1.4,30280.09934742761,1,5228,0.2896408405604562,0,1514004.967371381,30898.06055859961,0,0,-42.7,4962,999,0,5227180.546920715,871196.7578201191,0,0,49,93918,0
1.4,41275.75750013829,1,5228,0.6769953993581649,0,2063787.8750069144,36206.80482468271,0,0,-42.7,4962,999,0,3048451.8461477254,1016150.6153825751,0,0,57,93918,0
1.4,18172.105403239053,1,5228,0.06114428873454443,0,908605.2701619526,36344.210806478106,0,0,-42.7,4962,999,0,14860018.637335489,1857502.329666936,0,0,25,93918,0
1.4,152759.9267073671,1,5228,0.3524116926880277,0,3055198.5341473417,122207.94136589367,0,0,-42.7,4962,999,0,8669401.718324808,1733880.3436649616,0,0,25,93918,0
1.4,10000.0,1,5228,0.027703197068848665,0,500000.0,20000.0,0,0,-42.7,4962,999,0,18048458.405626893,3609691.6811253787,0,0,25,93918,0
1.4,10000.0,1,5228,0.027951816289009182,0,500000.0,15625.0,0,0,-42.7,4962,999,0,17887925.23642204,3577585.047284408,0,0,32,93918,0
1.4,52134.20848574635,1,5228,0.18609024860767978,0,2606710.4242873173,50129.04662090995,0,0,-42.7,4962,999,0,14007775.494904362,2334629.249150727,0,0,52,93918,0
1.4,10000.0,0,5228,0.02891766314436051,1,500000.0,8928.57142857143,0,0,-42.7,4962,999,0,17290470.447212104,8645235.223606052,0,0,56,93918,0
1.4,25917.40462254568,1,5228,0.15391274421626133,0,1295870.2311272838,49841.16273566476,0,0,-42.7,4962,999,0,8419512.22249971,8419512.22249971,0,0,26,93918,0
1.4,230884.05646040235,1,5228,2.475551645175257,0,4617681.129208047,153922.7043069349,0,0,-42.7,4962,999,0,1865313.99504741,466328.4987618525,0,0,30,93918,0
1.4,29759.12894080137,0,5228,0.08797202447534273,1,1487956.4470400685,49598.548234668946,0,0,-42.7,4962,999,0,16913973.003510006,2114246.6254387507,0,0,30,93918,0
1.4,10000.0,1,5228,0.2107909455564831,0,500000.0,16129.032258064517,0,0,-42.7,4962,999,0,2372018.393294892,790672.7977649639,0,0,31,93918,0
1.4,28852.05072426413,1,5228,0.07259028047439313,0,1442602.5362132064,29440.868085983802,0,0,-42.7,4962,999,0,19873218.932141986,3312203.1553569976,0,0,49,93918,0
1.4,28983.98422760933,1,5228,0.4756699022989194,0,1449199.2113804664,46748.3616574344,0,0,-42.7,4962,999,0,3046648.956296091,1015549.652098697,0,0,31,93918,0
1.4,33212.99880706233,1,5228,0.08548338351426506,0,1660649.9403531165,34596.873757356596,0,0,-42.7,4962,999,0,19426581.776281647,19426581.776281647,0,0,48,93918,0
1.4,43245.2596431924,1,5228,0.1129589905198939,0,2162262.98215962,80083.81415406,1,0,-42.7,4962,999,0,19142017.578306977,3828403.515661395,0,0,27,93918,0
1.4,10000.0,1,5228,0.0388910643436909,0,500000.0,11904.761904761905,0,0,-42.7,4962,999,0,12856423.665378869,1836631.9521969813,0,0,42,93918,0
1.4,159377.40276183968,1,5228,1.6281154238456514,0,3187548.0552367936,83882.843558863,0,0,-42.7,4962,999,0,1957814.5434601444,326302.42391002405,0,0,38,93918,0
1.4,34902.28568745236,1,5228,0.512437774082497,0,1745114.284372618,36356.547591096205,0,0,-42.7,4962,999,0,3405514.528075507,567585.7546792511,0,0,48,93918,0
1.4,44535.88092803608,1,5228,7.457073433348107,0,2226794.046401804,67478.60746672133,0,0,-42.7,4962,999,0,298615.00846210774,37326.87605776347,0,0,33,93918,0
1.4,17437.01200488715,1,5228,0.05194789285889405,0,871850.6002443575,15568.76071864924,1,0,-42.7,4962,999,0,16783175.452612936,8391587.726306468,0,0,56,93918,0
1.4,55727.64273991067,1,5228,0.6305826149037856,0,2786382.136995533,46439.702283258885,0,0,-42.7,4962,999,0,4418742.399710273,4418742.399710273,0,0,60,93918,0
1.4,24858.951823738706,1,5228,0.28620887206503903,0,1242947.5911869353,20715.793186448922,0,0,-42.7,4962,999,0,4342798.957344984,542849.869668123,0,0,60,93918,0
1.4,35551.05026987064,1,5228,0.49045121058746266,0,1777552.5134935318,31185.131815676,0,0,-42.7,4962,999,0,3624320.778746532,453040.0973433165,0,0,57,93918,0
1.4,11337.878456257817,1,5228,0.046114775887142155,0,566893.9228128907,17715.435087902835,0,0,-42.7,4962,999,0,12293108.052834615,4097702.684278205,0,0,32,93918,0
1.4,10061.367471957465,0,5228,0.02951319640741502,1,503068.37359787314,17347.185296478383,0,0,-42.7,4962,999,0,17045540.1256192,8522770.0628096,0,0,29,93918,0
1.4,43764.10612905765,1,5228,0.1136212183864573,0,2188205.3064528825,70587.26795009298,0,0,-42.7,4962,999,0,19258773.47143197,3851754.694286394,0,0,31,93918,0
1.4,21127.86339585228,1,5228,0.12014612953462074,0,1056393.169792614,29344.2547164615,0,0,-42.7,4962,999,0,8792569.297775079,1099071.1622218848,0,0,36,93918,0
1.4,12923.538249912455,1,5228,0.033724484993177394,0,646176.9124956229,17949.35868043397,0,0,-42.7,4962,999,0,19160467.91007623,2128940.878897359,0,0,36,93918,0
1.4,17136.33315945939,1,5228,0.5899074187447301,0,856816.6579729696,26775.5205616553,0,0,-42.7,4962,999,0,1452459.5398311797,207494.21997588282,0,0,32,93918,0
1.4,43979.06143434842,1,5228,0.3578843186879892,0,2198953.071717421,68717.28349116941,0,0,-42.7,4962,999,0,6144312.440899409,1024052.0734832349,0,0,32,93918,0
1.4,17419.24277592778,1,5228,0.1726961247127691,0,870962.1387963891,20254.93346038114,0,0,-42.7,4962,999,0,5043321.847812086,2521660.923906043,0,0,43,93918,0
1.4,27646.90136795672,1,5228,0.15688385700729893,0,1382345.0683978358,35444.745343534254,1,0,-42.7,4962,999,0,8811263.916933933,2202815.9792334833,0,0,39,93918,0
1.4,30300.55500574194,1,5228,0.5677704785950834,0,1515027.750287097,35233.203495048765,0,0,-42.7,4962,999,0,2668380.635139659,533676.1270279319,0,0,43,93918,0
1.4,10000.0,1,5228,0.17022583512827147,0,500000.0,15151.515151515152,0,0,-42.7,4962,999,0,2937274.472016727,979091.4906722424,0,0,33,93918,0
1.4,10000.0,0,5228,0.04103495916102887,1,500000.0,11627.906976744185,0,0,-42.7,4962,999,0,12184732.487192355,2030788.7478653926,0,0,43,93918,0
1.4,36725.55778495125,1,5228,0.8395419170091002,0,1836277.8892475625,43720.90212494197,0,0,-42.7,4962,999,0,2187237.887763093,437447.57755261863,0,0,42,93918,0
1.4,15259.412776946056,1,5228,0.052549351802960026,0,762970.6388473029,15895.221642652143,0,0,-42.7,4962,999,0,14519125.59660395,4839708.532201317,0,0,48,93918,0
1.4,51134.498225608375,1,5228,0.08537676547205139,0,1502287.936143504,34936.92874752335,0,0,-42.7,4962,999,0,17595980.918664426,8797990.459332213,0,0,43,93918,0
1.4,49336.14208501089,1,5228,0.17740505066940696,0,2466807.1042505447,46543.5302688782,0,0,-42.7,4962,999,0,13904942.92548312,4634980.97516104,0,0,53,93918,0
1.4,44383.37332710874,1,5228,1.4737572770411063,0,2219168.666355437,58399.17543040624,0,0,-42.7,4962,999,0,1505789.793832882,301157.9587665764,0,0,38,93918,0
1.4,165988.5893656299,1,5228,0.168042455716049,0,3319771.787312597,92215.88298090547,0,0,-42.7,4962,999,0,19755553.8757551,4938888.468938775,0,0,36,93918,0
1.4,28338.213445136334,1,5228,0.0825385972978951,0,1416910.6722568169,32951.41098271667,0,0,-42.7,4962,999,0,17166643.469151262,2452377.63845018,0,0,43,93918,0
1.4,42977.63851807678,1,5228,0.36691871528515574,0,2148881.925903839,65117.634118298156,0,0,-42.7,4962,999,0,5856561.23927559,836651.6056107985,0,0,33,93918,0
1.4,18311.98046807938,1,5228,0.050043740012837803,0,915599.0234039688,26159.97209725625,0,0,-42.7,4962,999,0,18295975.144325517,6098658.381441839,0,0,35,93918,0
1.4,197618.4956434362,1,5228,0.7206323508099999,0,3952369.912868724,119768.78523844619,0,0,-42.7,4962,999,0,5484585.7369936425,5484585.7369936425,0,0,33,93918,0
1.4,174181.68262180098,1,5228,0.17869277940118644,0,3483633.6524360194,133985.90970907768,0,0,-42.7,4962,999,0,19495100.27271359,9747550.136356795,0,0,26,93918,0
1.4,30237.60869035584,1,5228,0.08075684613093985,0,1511880.434517792,30854.70274526106,0,0,-42.7,4962,999,0,18721390.28394467,2340173.7854930838,0,0,49,93918,0
1.4,37731.72459810384,1,5228,0.28218861457384664,0,1886586.2299051925,40140.132551174305,0,0,-42.7,4962,999,0,6685550.48811683,2228516.8293722766,0,0,47,93918,0
1.4,57185.95198729612,1,5228,0.1678309082718436,0,2859297.599364806,102117.77140588593,0,0,-42.7,4962,999,0,17036776.0551797,2433825.150739957,0,0,28,93918,0
1.4,27057.20990371786,1,5228,0.10887659401075328,0,1352860.495185893,28184.593649706105,0,0,-42.7,4962,999,0,12425632.04220254,2070938.6737004232,0,0,48,93918,0
1.4,16867.518584005906,1,5228,0.048291735134966166,0,843375.9292002952,32437.535738472892,0,0,-42.7,4962,999,0,17464187.750620697,2494883.9643743853,0,0,26,93918,0
1.4,47479.79502013765,1,5228,0.28480779213906215,0,2373989.751006882,40237.11442384546,0,0,-42.7,4962,999,0,8335410.113525764,4167705.056762882,0,0,59,93918,0
1.4,31568.784921673403,1,5228,0.13072348103157383,0,1578439.24608367,58460.71281791371,0,0,-42.7,4962,999,0,12074642.088994153,1341626.8987771282,0,0,27,93918,0
1.4,33659.88899290521,1,5228,0.1474066616961407,0,1682994.4496452603,32365.27787779347,0,0,-42.7,4962,999,0,11417356.788898256,5708678.394449128,0,0,52,93918,0
1.4,13314.573138640691,1,5228,0.08584095532659748,0,665728.6569320345,27738.694038834772,0,0,-42.7,4962,999,0,7755373.345964629,7755373.345964629,0,0,24,93918,0
1.4,10000.0,1,5228,0.03542245940088927,0,500000.0,12195.121951219513,0,0,-42.7,4962,999,0,14115338.3603694,2823067.6720738797,0,0,41,93918,0
1.4,34722.84819758202,0,5228,4.330578607690224,1,1736142.409879101,40375.40488090932,0,0,-42.7,4962,999,0,400903.1049098303,200451.55245491516,0,0,43,93918,0
